case_id,suite,agent,role,eval_type,scoring_method,language,course_slug,lesson_key,lesson_title,input,reference,must_include,must_not_include,minimum_score,critical,metadata
tutor-ee-grade-8-chemistry-p09-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P09,"Mass, ruumala ja ühikud","{""question"":""Selgita tunni „Mass, ruumala ja ühikud” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Mass, ruumala ja ühikud"",""lesson_content"":""# Mass, ruumala ja ühikud\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-09**.\n\n## Põhiidee\n\n1000 milligrammi on 1 gramm ja 1000 milliliitrit on 1 liiter.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„100 milligrammi on 1 gramm.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-09""],""excluded_scope"":[]}}",1000 milligrammi on 1 gramm ja 1000 milliliitrit on 1 liiter.,[],"[""100 milligrammi on 1 gramm.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p09-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P09,"Mass, volume and units","{""question"":""Ask me one short check-for-understanding question about 'Mass, volume and units', but do not reveal the answer yet."",""lesson_title"":""Mass, volume and units"",""lesson_content"":""# Mass, volume and units\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-09**.\n\n## Key idea\n\n1000 milligrams equal 1 gram and 1000 millilitres equal 1 litre.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“100 milligrams equal 1 gram.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-09""],""excluded_scope"":[]}}",1000 milligrams equal 1 gram and 1000 millilitres equal 1 litre.,[],"[""100 milligrams equal 1 gram.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p10-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P10,"Osa, tervik ja suhe","{""question"":""Selgita tunni „Osa, tervik ja suhe” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Osa, tervik ja suhe"",""lesson_content"":""# Osa, tervik ja suhe\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-10**.\n\n## Põhiidee\n\nOsa suhe tervikusse leitakse jagades osa tervikuga.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Osa suhe tervikusse leitakse arvud liites.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-10""],""excluded_scope"":[]}}",Osa suhe tervikusse leitakse jagades osa tervikuga.,[],"[""Osa suhe tervikusse leitakse arvud liites.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p10-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P10,"Part, whole and ratio","{""question"":""Ask me one short check-for-understanding question about 'Part, whole and ratio', but do not reveal the answer yet."",""lesson_title"":""Part, whole and ratio"",""lesson_content"":""# Part, whole and ratio\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-10**.\n\n## Key idea\n\nThe fraction of a whole is found by dividing the part by the whole.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“The fraction of a whole is found by adding the numbers.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-10""],""excluded_scope"":[]}}",The fraction of a whole is found by dividing the part by the whole.,[],"[""The fraction of a whole is found by adding the numbers.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p11-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P11,Protsent sammhaaval,"{""question"":""Selgita tunni „Protsent sammhaaval” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Protsent sammhaaval"",""lesson_content"":""# Protsent sammhaaval\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-11**.\n\n## Põhiidee\n\nProtsent = osa ÷ tervik × 100%; vastusel peab olema protsendimärk.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Protsendi leidmiseks jagatakse tervik osaga.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-11""],""excluded_scope"":[]}}",Protsent = osa ÷ tervik × 100%; vastusel peab olema protsendimärk.,[],"[""Protsendi leidmiseks jagatakse tervik osaga.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p11-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P11,Percentages step by step,"{""question"":""Ask me one short check-for-understanding question about 'Percentages step by step', but do not reveal the answer yet."",""lesson_title"":""Percentages step by step"",""lesson_content"":""# Percentages step by step\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-11**.\n\n## Key idea\n\nPercentage = part ÷ whole × 100%; the answer needs a percent sign.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“To find a percentage, divide the whole by the part.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-11""],""excluded_scope"":[]}}",Percentage = part ÷ whole × 100%; the answer needs a percent sign.,[],"[""To find a percentage, divide the whole by the part.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p12-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:P12,Valmis keemiat õppima,"{""question"":""Selgita tunni „Valmis keemiat õppima” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Valmis keemiat õppima"",""lesson_content"":""# Valmis keemiat õppima\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **PRE-12**.\n\n## Põhiidee\n\nValmis õppija loeb sümbolit ja alaindeksit, kasutab ühikuid ning valib ohutu tegevuse.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Keemia alustamiseks tuleb kõik elemendid peast teada.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-12""],""excluded_scope"":[]}}","Valmis õppija loeb sümbolit ja alaindeksit, kasutab ühikuid ning valib ohutu tegevuse.",[],"[""Keemia alustamiseks tuleb kõik elemendid peast teada.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Keemia eelkursus"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-p12-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:P12,Ready to learn chemistry,"{""question"":""Ask me one short check-for-understanding question about 'Ready to learn chemistry', but do not reveal the answer yet."",""lesson_title"":""Ready to learn chemistry"",""lesson_content"":""# Ready to learn chemistry\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **PRE-12**.\n\n## Key idea\n\nA ready learner reads symbols and subscripts, uses units and chooses safe actions.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Starting chemistry requires memorising every element.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""PRE-12""],""excluded_scope"":[]}}","A ready learner reads symbols and subscripts, uses units and chooses safe actions.",[],"[""Starting chemistry requires memorising every element.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Chemistry prelude"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-c01-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:C01,Ainete füüsikalised omadused,"{""question"":""Selgita tunni „Ainete füüsikalised omadused” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Ainete füüsikalised omadused"",""lesson_content"":""# Ainete füüsikalised omadused\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **CHEM-01**.\n\n## Põhiidee\n\nSulamis- ja keemistemperatuur, tihedus, kõvadus, juhtivus ning värvus on füüsikalised omadused.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Värvus tõestab alati aine keemilise koostise.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""CHEM-01""],""excluded_scope"":[]}}","Sulamis- ja keemistemperatuur, tihedus, kõvadus, juhtivus ning värvus on füüsikalised omadused.",[],"[""Värvus tõestab alati aine keemilise koostise.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Millega tegeleb keemia?"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-c01-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:C01,Physical properties of substances,"{""question"":""Ask me one short check-for-understanding question about 'Physical properties of substances', but do not reveal the answer yet."",""lesson_title"":""Physical properties of substances"",""lesson_content"":""# Physical properties of substances\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **CHEM-01**.\n\n## Key idea\n\nMelting point, boiling point, density, hardness, conductivity and colour are physical properties.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Colour always proves chemical composition.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""CHEM-01""],""excluded_scope"":[]}}","Melting point, boiling point, density, hardness, conductivity and colour are physical properties.",[],"[""Colour always proves chemical composition.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""What chemistry involves"",""catalogue_source"":""estonian-curriculum""}"
